,index,address,zip_code,price,bed,bath,sqr_footage,property_link
8027,8027,375 E 33rd Ave #2,V5V 2Z8,"$2,199,000",4 beds,2.5 baths,"1,691 ",https://www.redfin.com/bc/vancouver/375-E-33rd-Ave-V5V-2Z8/unit-2/home/195221659
8028,8028,365 E 33rd Ave #1,V5V 2Z8,"$2,498,000",4 beds,3.5 baths,"2,334 ",https://www.redfin.com/bc/vancouver/365-E-33rd-Ave-V5V-2Z8/unit-1/home/195221632
8029,8029,369 E 33rd Ave #6,V5V 2Z8,"$1,725,000",3 beds,2.5 baths,"1,274 ",https://www.redfin.com/bc/vancouver/369-E-33rd-Ave-V5V-2Z8/unit-6/home/195221630
8030,8030,221 Union St #315,V6A 0B4,"$849,000",2 beds,2 baths,939 ,https://www.redfin.com/bc/vancouver/221-Union-St-V6A-0B4/unit-315/home/154864051
8031,8031,"530 W 14th St, Nort",V7M 1P9,"$2,248,000",4 beds,2 baths,"1,749 ",https://www.redfin.com/bc/north-vancouver/530-14th-St-W-V7M-1P9/home/168411882
8032,8032,3913 Dundas ,V5C 1A6,"$2,495,000",5 beds,3 baths,"3,497 ",https://www.redfin.com/bc/burnaby/3913-Dundas-St-V5C-1A6/home/155405284
8033,8033,367 E 33rd Ave #4,V5V 2Z8,"$1,698,000",3 beds,2.5 baths,"1,271 ",https://www.redfin.com/bc/vancouver/367-E-33rd-Ave-V5V-2Z8/unit-4/home/195220466
8034,8034,3430 E Kent Avenue South Ave #410,V5S 0G7,"$679,900",1 bed,1 bath,591 ,https://www.redfin.com/bc/vancouver/3430-E-Kent-Ave-S-V5S-0G7/unit-410/home/195220465
8035,8035,4078 Knight St #509,V5N 5Y9,"$575,000",1 bed,1 bath,555 ,https://www.redfin.com/bc/vancouver/4078-Knight-St-V5N/unit-509/home/155590064
8036,8036,4005 Vine St,V6L 3C1,"$2,998,000",3 beds,4 baths,"2,965 ",https://www.redfin.com/bc/vancouver/4005-Vine-St-V6L-3B9/home/155932522
8037,8037,2621 Quebec St #202,V5T 3A6,"$899,000",2 beds,1.5 baths,900 ,https://www.redfin.com/bc/vancouver/2621-Quebec-St-V5T-3A6/unit-202/home/155906105
8038,8038,6308 Cambie St,V5Z 0K2,"$1,298,000",2 beds,2.5 baths,"1,000 ",https://www.redfin.com/bc/vancouver/6308-Cambie-St-V5Z-3B4/home/161474489
8039,8039,2365 W 13th Ave,V6K 2S5,"$2,499,000",4 beds,3.5 baths,"1,903 ",https://www.redfin.com/bc/vancouver/2365-W-13th-Ave-V6K-2S5/home/155741719
8040,8040,1931 East 7TH Ave #1927,V5N 1S3,"$3,598,000",7 beds,5 baths,"3,063 ",https://www.redfin.com/BC/Vancouver/1931-E-7th-Ave-V5N-1S3/unit-1927/home/195219429
8041,8041,3311 Sophia St,V5V 3T4,"$2,775,000",6 beds,5.5 baths,"3,073 ",https://www.redfin.com/bc/vancouver/3311-Sophia-St-V5V-3T4/home/155499085
8042,8042,3778 Wakefield C,V5G 2C4,"$2,190,000",4 beds,2.5 baths,"2,365 ",https://www.redfin.com/bc/burnaby/3778-Wakefield-Crt-V5G-2C4/home/155306870
8043,8043,2829 Ash St #101,V5Z 4P5,"$919,000",2 beds,2 baths,924 ,https://www.redfin.com/bc/vancouver/2829-Ash-St-V5Z-4P5/unit-101/home/156493469
8044,8044,1365 Davie St #1401,V6E 1N5,"$1,499,000",2 beds,2 baths,956 ,https://www.redfin.com/bc/vancouver/1365-Davie-St-V6E-1N5/unit-1401/home/181553336
8045,8045,373 E 33rd Ave #3,V5V 2Z8,"$1,949,000",3 beds,2.5 baths,"1,479 ",https://www.redfin.com/BC/Vancouver/373-E-33rd-Ave-V5V-2Z8/unit-3/home/195221713
8046,8046,371 E 33rd Ave #6,V5V 2Z8,"$1,975,000",3 beds,2.5 baths,"1,525 ",https://www.redfin.com/bc/vancouver/371-E-33rd-Ave-V5V-2Z8/unit-6/home/195221712
8047,8047,375 E 33rd Ave #2,V5V 2Z8,"$2,199,000",4 beds,2.5 baths,"1,691 ",https://www.redfin.com/bc/vancouver/375-E-33rd-Ave-V5V-2Z8/unit-2/home/195221659
8048,8048,365 E 33rd Ave #1,V5V 2Z8,"$2,498,000",4 beds,3.5 baths,"2,334 ",https://www.redfin.com/bc/vancouver/365-E-33rd-Ave-V5V-2Z8/unit-1/home/195221632
8049,8049,369 E 33rd Ave #6,V5V 2Z8,"$1,725,000",3 beds,2.5 baths,"1,274 ",https://www.redfin.com/bc/vancouver/369-E-33rd-Ave-V5V-2Z8/unit-6/home/195221630
8050,8050,221 Union St #315,V6A 0B4,"$849,000",2 beds,2 baths,939 ,https://www.redfin.com/bc/vancouver/221-Union-St-V6A-0B4/unit-315/home/154864051
8051,8051,"530 W 14th St, Nort",V7M 1P9,"$2,248,000",4 beds,2 baths,"1,749 ",https://www.redfin.com/bc/north-vancouver/530-14th-St-W-V7M-1P9/home/168411882
8052,8052,3913 Dundas ,V5C 1A6,"$2,495,000",5 beds,3 baths,"3,497 ",https://www.redfin.com/bc/burnaby/3913-Dundas-St-V5C-1A6/home/155405284
8053,8053,367 E 33rd Ave #4,V5V 2Z8,"$1,698,000",3 beds,2.5 baths,"1,271 ",https://www.redfin.com/bc/vancouver/367-E-33rd-Ave-V5V-2Z8/unit-4/home/195220466
8054,8054,3430 E Kent Avenue South Ave #410,V5S 0G7,"$679,900",1 bed,1 bath,591 ,https://www.redfin.com/bc/vancouver/3430-E-Kent-Ave-S-V5S-0G7/unit-410/home/195220465
8055,8055,4078 Knight St #509,V5N 5Y9,"$575,000",1 bed,1 bath,555 ,https://www.redfin.com/bc/vancouver/4078-Knight-St-V5N/unit-509/home/155590064
8056,8056,4005 Vine St,V6L 3C1,"$2,998,000",3 beds,4 baths,"2,965 ",https://www.redfin.com/bc/vancouver/4005-Vine-St-V6L-3B9/home/155932522
8057,8057,2621 Quebec St #202,V5T 3A6,"$899,000",2 beds,1.5 baths,900 ,https://www.redfin.com/bc/vancouver/2621-Quebec-St-V5T-3A6/unit-202/home/155906105
8058,8058,6308 Cambie St,V5Z 0K2,"$1,298,000",2 beds,2.5 baths,"1,000 ",https://www.redfin.com/bc/vancouver/6308-Cambie-St-V5Z-3B4/home/161474489
8059,8059,2365 W 13th Ave,V6K 2S5,"$2,499,000",4 beds,3.5 baths,"1,903 ",https://www.redfin.com/bc/vancouver/2365-W-13th-Ave-V6K-2S5/home/155741719
8060,8060,1931 East 7TH Ave #1927,V5N 1S3,"$3,598,000",7 beds,5 baths,"3,063 ",https://www.redfin.com/BC/Vancouver/1931-E-7th-Ave-V5N-1S3/unit-1927/home/195219429
8061,8061,3311 Sophia St,V5V 3T4,"$2,775,000",6 beds,5.5 baths,"3,073 ",https://www.redfin.com/bc/vancouver/3311-Sophia-St-V5V-3T4/home/155499085
8062,8062,3778 Wakefield C,V5G 2C4,"$2,190,000",4 beds,2.5 baths,"2,365 ",https://www.redfin.com/bc/burnaby/3778-Wakefield-Crt-V5G-2C4/home/155306870
8063,8063,2829 Ash St #101,V5Z 4P5,"$919,000",2 beds,2 baths,924 ,https://www.redfin.com/bc/vancouver/2829-Ash-St-V5Z-4P5/unit-101/home/156493469
8064,8064,1365 Davie St #1401,V6E 1N5,"$1,499,000",2 beds,2 baths,956 ,https://www.redfin.com/bc/vancouver/1365-Davie-St-V6E-1N5/unit-1401/home/181553336
8065,8065,373 E 33rd Ave #3,V5V 2Z8,"$1,949,000",3 beds,2.5 baths,"1,479 ",https://www.redfin.com/BC/Vancouver/373-E-33rd-Ave-V5V-2Z8/unit-3/home/195221713
8066,8066,371 E 33rd Ave #6,V5V 2Z8,"$1,975,000",3 beds,2.5 baths,"1,525 ",https://www.redfin.com/bc/vancouver/371-E-33rd-Ave-V5V-2Z8/unit-6/home/195221712
8067,8067,375 E 33rd Ave #2,V5V 2Z8,"$2,199,000",4 beds,2.5 baths,"1,691 ",https://www.redfin.com/bc/vancouver/375-E-33rd-Ave-V5V-2Z8/unit-2/home/195221659
8068,8068,365 E 33rd Ave #1,V5V 2Z8,"$2,498,000",4 beds,3.5 baths,"2,334 ",https://www.redfin.com/bc/vancouver/365-E-33rd-Ave-V5V-2Z8/unit-1/home/195221632
8069,8069,369 E 33rd Ave #6,V5V 2Z8,"$1,725,000",3 beds,2.5 baths,"1,274 ",https://www.redfin.com/bc/vancouver/369-E-33rd-Ave-V5V-2Z8/unit-6/home/195221630
8070,8070,221 Union St #315,V6A 0B4,"$849,000",2 beds,2 baths,939 ,https://www.redfin.com/bc/vancouver/221-Union-St-V6A-0B4/unit-315/home/154864051
8071,8071,"530 W 14th St, Nort",V7M 1P9,"$2,248,000",4 beds,2 baths,"1,749 ",https://www.redfin.com/bc/north-vancouver/530-14th-St-W-V7M-1P9/home/168411882
8072,8072,3913 Dundas ,V5C 1A6,"$2,495,000",5 beds,3 baths,"3,497 ",https://www.redfin.com/bc/burnaby/3913-Dundas-St-V5C-1A6/home/155405284
8073,8073,367 E 33rd Ave #4,V5V 2Z8,"$1,698,000",3 beds,2.5 baths,"1,271 ",https://www.redfin.com/bc/vancouver/367-E-33rd-Ave-V5V-2Z8/unit-4/home/195220466
8074,8074,3430 E Kent Avenue South Ave #410,V5S 0G7,"$679,900",1 bed,1 bath,591 ,https://www.redfin.com/bc/vancouver/3430-E-Kent-Ave-S-V5S-0G7/unit-410/home/195220465
8075,8075,4078 Knight St #509,V5N 5Y9,"$575,000",1 bed,1 bath,555 ,https://www.redfin.com/bc/vancouver/4078-Knight-St-V5N/unit-509/home/155590064
8076,8076,4005 Vine St,V6L 3C1,"$2,998,000",3 beds,4 baths,"2,965 ",https://www.redfin.com/bc/vancouver/4005-Vine-St-V6L-3B9/home/155932522
8077,8077,2621 Quebec St #202,V5T 3A6,"$899,000",2 beds,1.5 baths,900 ,https://www.redfin.com/bc/vancouver/2621-Quebec-St-V5T-3A6/unit-202/home/155906105
8078,8078,6308 Cambie St,V5Z 0K2,"$1,298,000",2 beds,2.5 baths,"1,000 ",https://www.redfin.com/bc/vancouver/6308-Cambie-St-V5Z-3B4/home/161474489
8079,8079,2365 W 13th Ave,V6K 2S5,"$2,499,000",4 beds,3.5 baths,"1,903 ",https://www.redfin.com/bc/vancouver/2365-W-13th-Ave-V6K-2S5/home/155741719
8080,8080,1931 East 7TH Ave #1927,V5N 1S3,"$3,598,000",7 beds,5 baths,"3,063 ",https://www.redfin.com/BC/Vancouver/1931-E-7th-Ave-V5N-1S3/unit-1927/home/195219429
8081,8081,3311 Sophia St,V5V 3T4,"$2,775,000",6 beds,5.5 baths,"3,073 ",https://www.redfin.com/bc/vancouver/3311-Sophia-St-V5V-3T4/home/155499085
8082,8082,3778 Wakefield C,V5G 2C4,"$2,190,000",4 beds,2.5 baths,"2,365 ",https://www.redfin.com/bc/burnaby/3778-Wakefield-Crt-V5G-2C4/home/155306870
8083,8083,2829 Ash St #101,V5Z 4P5,"$919,000",2 beds,2 baths,924 ,https://www.redfin.com/bc/vancouver/2829-Ash-St-V5Z-4P5/unit-101/home/156493469
8084,8084,1365 Davie St #1401,V6E 1N5,"$1,499,000",2 beds,2 baths,956 ,https://www.redfin.com/bc/vancouver/1365-Davie-St-V6E-1N5/unit-1401/home/181553336
8085,8085,373 E 33rd Ave #3,V5V 2Z8,"$1,949,000",3 beds,2.5 baths,"1,479 ",https://www.redfin.com/BC/Vancouver/373-E-33rd-Ave-V5V-2Z8/unit-3/home/195221713
8086,8086,371 E 33rd Ave #6,V5V 2Z8,"$1,975,000",3 beds,2.5 baths,"1,525 ",https://www.redfin.com/bc/vancouver/371-E-33rd-Ave-V5V-2Z8/unit-6/home/195221712
8087,8087,375 E 33rd Ave #2,V5V 2Z8,"$2,199,000",4 beds,2.5 baths,"1,691 ",https://www.redfin.com/bc/vancouver/375-E-33rd-Ave-V5V-2Z8/unit-2/home/195221659
8088,8088,365 E 33rd Ave #1,V5V 2Z8,"$2,498,000",4 beds,3.5 baths,"2,334 ",https://www.redfin.com/bc/vancouver/365-E-33rd-Ave-V5V-2Z8/unit-1/home/195221632
8089,8089,369 E 33rd Ave #6,V5V 2Z8,"$1,725,000",3 beds,2.5 baths,"1,274 ",https://www.redfin.com/bc/vancouver/369-E-33rd-Ave-V5V-2Z8/unit-6/home/195221630
8090,8090,221 Union St #315,V6A 0B4,"$849,000",2 beds,2 baths,939 ,https://www.redfin.com/bc/vancouver/221-Union-St-V6A-0B4/unit-315/home/154864051
8091,8091,"530 W 14th St, Nort",V7M 1P9,"$2,248,000",4 beds,2 baths,"1,749 ",https://www.redfin.com/bc/north-vancouver/530-14th-St-W-V7M-1P9/home/168411882
8092,8092,3913 Dundas ,V5C 1A6,"$2,495,000",5 beds,3 baths,"3,497 ",https://www.redfin.com/bc/burnaby/3913-Dundas-St-V5C-1A6/home/155405284
8093,8093,367 E 33rd Ave #4,V5V 2Z8,"$1,698,000",3 beds,2.5 baths,"1,271 ",https://www.redfin.com/bc/vancouver/367-E-33rd-Ave-V5V-2Z8/unit-4/home/195220466
8094,8094,3430 E Kent Avenue South Ave #410,V5S 0G7,"$679,900",1 bed,1 bath,591 ,https://www.redfin.com/bc/vancouver/3430-E-Kent-Ave-S-V5S-0G7/unit-410/home/195220465
8095,8095,4078 Knight St #509,V5N 5Y9,"$575,000",1 bed,1 bath,555 ,https://www.redfin.com/bc/vancouver/4078-Knight-St-V5N/unit-509/home/155590064
8096,8096,4005 Vine St,V6L 3C1,"$2,998,000",3 beds,4 baths,"2,965 ",https://www.redfin.com/bc/vancouver/4005-Vine-St-V6L-3B9/home/155932522
8097,8097,2621 Quebec St #202,V5T 3A6,"$899,000",2 beds,1.5 baths,900 ,https://www.redfin.com/bc/vancouver/2621-Quebec-St-V5T-3A6/unit-202/home/155906105
8098,8098,6308 Cambie St,V5Z 0K2,"$1,298,000",2 beds,2.5 baths,"1,000 ",https://www.redfin.com/bc/vancouver/6308-Cambie-St-V5Z-3B4/home/161474489
8099,8099,2365 W 13th Ave,V6K 2S5,"$2,499,000",4 beds,3.5 baths,"1,903 ",https://www.redfin.com/bc/vancouver/2365-W-13th-Ave-V6K-2S5/home/155741719
8100,8100,1931 East 7TH Ave #1927,V5N 1S3,"$3,598,000",7 beds,5 baths,"3,063 ",https://www.redfin.com/BC/Vancouver/1931-E-7th-Ave-V5N-1S3/unit-1927/home/195219429
8101,8101,3311 Sophia St,V5V 3T4,"$2,775,000",6 beds,5.5 baths,"3,073 ",https://www.redfin.com/bc/vancouver/3311-Sophia-St-V5V-3T4/home/155499085
8102,8102,3778 Wakefield C,V5G 2C4,"$2,190,000",4 beds,2.5 baths,"2,365 ",https://www.redfin.com/bc/burnaby/3778-Wakefield-Crt-V5G-2C4/home/155306870
8103,8103,2829 Ash St #101,V5Z 4P5,"$919,000",2 beds,2 baths,924 ,https://www.redfin.com/bc/vancouver/2829-Ash-St-V5Z-4P5/unit-101/home/156493469
8104,8104,1365 Davie St #1401,V6E 1N5,"$1,499,000",2 beds,2 baths,956 ,https://www.redfin.com/bc/vancouver/1365-Davie-St-V6E-1N5/unit-1401/home/181553336
8105,8105,2705 Dundas St,V5K 3L9,"$1,449,000",4 beds,3.5 baths,"1,495 ",https://www.redfin.com/bc/vancouver/2705-Dundas-St-V5K-1R3/home/194121284
8106,8106,2556 E Hastings St #209,V5K 1Z3,"$672,000",1 bed,1 bath,872 ,https://www.redfin.com/bc/vancouver/2556-E-Hastings-St-V5K-1Z3/unit-209/home/155601747
8107,8107,3674 Oxford St,V5K 1P3,"$1,628,000",3 beds,3.5 baths,"1,476 ",https://www.redfin.com/bc/vancouver/3674-Oxford-St-V5K-1P3/home/155767099
8108,8108,2641 Turner St,V5K 2G1,"$1,699,000",2 beds,1 bath,761 ,https://www.redfin.com/bc/vancouver/2641-Turner-St-V5K-2G2/home/155698008
8109,8109,2592 Eton St,V5K 1J7,"$2,588,888",4 beds,3.5 baths,"2,308 ",https://www.redfin.com/bc/vancouver/2592-Eton-St-V5K-1J7/home/155614320
8110,8110,2636 E Hastings St #308,V5K 1Z6,"$589,000",2 beds,1 bath,707 ,https://www.redfin.com/bc/vancouver/2636-E-Hastings-St-V5K-0A4/unit-308/home/155589249
8111,8111,3088 E Georgia St,V5K 2K7,"$1,699,000",6 beds,2.5 baths,"1,780 ",https://www.redfin.com/bc/vancouver/3088-E-Georgia-St-V5K-2K7/home/168599505
8112,8112,2556 E Hastings St #118,V5K 1Z3,"$529,900",1 bed,1 bath,662 ,https://www.redfin.com/bc/vancouver/2556-E-Hastings-St-V5K-1Z3/unit-118/home/155601431
8113,8113,2725 Mcgill St,V5K 1H4,"$1,598,000",3 beds,2.5 baths,"1,488 ",https://www.redfin.com/bc/vancouver/2725-McGill-St-V5K-1H4/home/155609516
8114,8114,2723 Mcgill St,V5K 1H4,"$1,598,000",3 beds,2.5 baths,"1,486 ",https://www.redfin.com/bc/vancouver/2723-McGill-St-V5K-1H4/home/195157637
8115,8115,405 Skeena St #208,V5K 0A3,"$660,000",2 beds,2 baths,809 ,https://www.redfin.com/bc/vancouver/405-Skeena-St-V5K-0A3/unit-208/home/167693456
8116,8116,3621 Yale St,V5K 1C7,"$1,885,000",6 beds,5 baths,"2,181 ",https://www.redfin.com/bc/vancouver/3621-Yale-St-V5K-1C7/home/155729236
8117,8117,3623 Yale St,V5K 1C7,"$1,885,000",6 beds,5 baths,"2,175 ",https://www.redfin.com/bc/vancouver/3623-Yale-St-V5K-1C8/home/190400091
8118,8118,765 Skeena St,V5K 4P4,"$2,399,000",6 beds,4.5 baths,"2,264 ",https://www.redfin.com/bc/vancouver/765-Skeena-St-V5K-2P6/home/155727337
8119,8119,3429 Dundas St,V5K 1R9,"$1,275,000",3 beds,2 baths,940 ,https://www.redfin.com/bc/vancouver/3429-Dundas-St-V5K-1R9/home/174259102
8120,8120,3433 Dundas St,V5K 1R9,"$1,368,000",4 beds,2.5 baths,"1,259 ",https://www.redfin.com/bc/vancouver/3433-Dundas-St-V5K-1R9/home/155643911
8121,8121,75 N Slocan St,V5K 3M1,"$1,899,000",4 beds,2.5 baths,"2,431 ",https://www.redfin.com/bc/vancouver/75-Slocan-St-N-V5K-3M1/home/155791760
8122,8122,3336 E Georgia St,V5K 2L4,"$2,699,000",4 beds,2 baths,"1,305 ",https://www.redfin.com/bc/vancouver/3336-E-Georgia-St-V5K-2L5/home/168599560
8123,8123,3609 Turner St,V5K 2J2,"$2,329,000",6 beds,4 baths,"3,156 ",https://www.redfin.com/bc/vancouver/3609-Turner-St-V5K-2J2/home/155740699
8124,8124,2636 E Hastings St #306,V5K 0A4,"$599,999",1 bed,1 bath,697 ,https://www.redfin.com/bc/vancouver/2636-E-Hastings-St-V5K-0A4/unit-306/home/155712877
8125,8125,3491 E Pender St,V5K 2C9,"$1,960,000",4 beds,4 baths,"2,532 ",https://www.redfin.com/bc/vancouver/3491-E-Pender-St-V5K-2C9/home/155657737
8126,8126,2556 E Hastings St #201,V5K 1Z3,"$698,000",1 bed,1 bath,948 ,https://www.redfin.com/bc/vancouver/2556-E-Hastings-St-V5K-1Z3/unit-201/home/155596382
8127,8127,2728 Wall St,V5K 1A9,"$2,798,000",5 beds,2.5 baths,"2,342 ",https://www.redfin.com/bc/vancouver/2728-Wall-St-V5K-1A9/home/155671869
8128,8128,3674 Oxford St #2,V5K 1P3,"$1,698,000",3 beds,3.5 baths,"1,587 ",https://www.redfin.com/bc/vancouver/3674-Oxford-St-V5K-1P3/unit-2/home/194940593
8129,8129,2995 Wall St,V5K 0A6,"$1,399,000",3 beds,2 baths,"1,573 ",https://www.redfin.com/bc/vancouver/2995-Wall-St-V5K-0A6/home/155698660
8130,8130,2539 E Georgia St,V5K 2J6,"$1,750,000",4 beds,3 baths,"1,654 ",https://www.redfin.com/bc/vancouver/2539-E-Georgia-St-V5K-2J6/home/168599413
8131,8131,520 Kootenay St,V5K 4P9,"$1,709,000",2 beds,2 baths,"1,963 ",https://www.redfin.com/bc/vancouver/520-Kootenay-St-V5K-4P9/home/155634077
8132,8132,3341 E Georgia St,V5K 2L5,"$1,599,000",4 beds,2 baths,"1,730 ",https://www.redfin.com/bc/vancouver/3341-E-Georgia-St-V5K-2L5/home/168599564
8133,8133,2689 Mcgill St,V5K 1H2,"$1,699,000",6 beds,2 baths,"2,105 ",https://www.redfin.com/bc/vancouver/2689-McGill-St-V5K-1H2/home/155656223
8134,8134,2658 Dundas St #2,V5K 1P9,"$1,675,000",3 beds,4 baths,"1,407 ",https://www.redfin.com/bc/vancouver/2658-Dundas-St-V5K-1P9/unit-2/home/194873439
8135,8135,3617 Adanac St,V5K 2P7,"$1,725,000",4 beds,3 baths,"1,922 ",https://www.redfin.com/bc/vancouver/3617-Adanac-St-V5K-2P7/home/155642921
8136,8136,16 N Kaslo St,V5K 3M8,"$1,695,000",3 beds,2 baths,"1,623 ",https://www.redfin.com/bc/vancouver/16-N-Kaslo-St-V5K-3M8/home/155727779
8137,8137,2818 Adanac St,V5K 2N3,"$3,299,000",7 beds,7 baths,"2,952 ",https://www.redfin.com/bc/vancouver/2818-Adanac-St-V5K-2N3/home/155609478
8138,8138,2925 Wall St,V5K 0A6,"$1,549,800",2 beds,3 baths,"1,844 ",https://www.redfin.com/bc/vancouver/2925-Wall-St-V5K-0A6/home/155714912
8139,8139,3633 Turner St #1,V5K 2K2,"$1,322,200",3 beds,2.5 baths,"1,202 ",https://www.redfin.com/bc/vancouver/3633-Turner-St-V5K/unit-1/home/193968635
8140,8140,2871 E Pender St,V5K 2C1,"$2,380,000",5 beds,2 baths,"1,613 ",https://www.redfin.com/bc/vancouver/2871-E-Pender-St-V5K-2C1/home/155771816
8141,8141,3635 Turner St #1,V5K 2K2,"$1,469,600",3 beds,3.5 baths,"1,336 ",https://www.redfin.com/bc/vancouver/3635-Turner-St-V5K-2J2/unit-1/home/193968778
8142,8142,3615 Yale St,V5K 1C8,"$2,278,000",7 beds,5 baths,"2,930 ",https://www.redfin.com/bc/vancouver/3615-Yale-St-V5K-1C8/home/187247868
8143,8143,2656 Adanac St,V5K 2M7,"$1,599,000",4 beds,1 bath,"1,900 ",https://www.redfin.com/bc/vancouver/2656-Adanac-St-V5K-2M7/home/155724047
8144,8144,2520 E Pender St,V5K 2B5,"$1,899,000",0 beds,2 baths,"1,655 ",https://www.redfin.com/bc/vancouver/2520-E-Pender-St-V5K-2B5/home/155607359
8145,8145,2828 Turner St,V5K 2G5,"$1,649,800",4 beds,1.5 baths,"1,281 ",https://www.redfin.com/bc/vancouver/2828-Turner-St-V5K-2G5/home/155653204
8146,8146,3635 Franklin St,V5K 1Y7,"$1,888,000",5 beds,2 baths,"2,188 ",https://www.redfin.com/bc/vancouver/3635-Franklin-St-V5K-1Y7/home/155732062
8147,8147,2925 Mcgill St,V5K 1H8,"$1,685,000",4 beds,2 baths,"1,889 ",https://www.redfin.com/bc/vancouver/2925-McGill-St-V5K-1H8/home/155788111
8148,8148,3537 Cambridge St,V5K 1M3,"$2,388,000",3 beds,4 baths,"2,134 ",https://www.redfin.com/bc/vancouver/3537-Cambridge-St-V5K-1M3/home/194110968
8149,8149,3535 Cambridge St,V5K 1M3,"$2,438,000",5 beds,4 baths,"2,210 ",https://www.redfin.com/bc/vancouver/3535-Cambridge-St-V5K-1M3/home/155804428
8150,8150,3635 Turner St #2,V5K 2K2,"$1,490,500",3 beds,3.5 baths,"1,355 ",https://www.redfin.com/bc/vancouver/3635-Turner-St-V5K-2J2/unit-2/home/193968868
8151,8151,3633 Turner St #2,V5K 2K2,"$1,338,700",3 beds,2.5 baths,"1,217 ",https://www.redfin.com/bc/vancouver/3633-Turner-St-V5K/unit-2/home/193968497
8152,8152,2959 E Georgia St,V5K 2K1,"$1,699,888",4 beds,2 baths,"1,533 ",https://www.redfin.com/bc/vancouver/2959-E-Georgia-St-V5K-2K5/home/168599486
8153,8153,2686 Mcgill St,V5K 1H3,"$1,599,888",2 beds,2 baths,"1,497 ",https://www.redfin.com/bc/vancouver/2686-McGill-St-V5K-1H3/home/155633199
8154,8154,3448 E Pender St,V5K 2E1,"$1,799,888",4 beds,1.5 baths,"1,734 ",https://www.redfin.com/bc/vancouver/3448-E-Pender-St-V5K-2E1/home/155658718
8155,8155,2798 Yale St,V5K 1C3,"$3,450,000",6 beds,3.5 baths,"4,092 ",https://www.redfin.com/bc/vancouver/2798-Yale-St-V5K-1C3/home/155772275
8156,8156,3576 E Georgia St,V5K 2L8,"$2,098,000",6 beds,4 baths,"2,232 ",https://www.redfin.com/bc/vancouver/3576-E-Georgia-St-V5K-2L8/home/168599592
8157,8157,2721 Oxford St,V5K 1N5,"$3,166,667",4 beds,1 bath,990 ,https://www.redfin.com/bc/vancouver/2721-Oxford-St-V5K-1N5/home/155743179
8158,8158,140 N Slocan St,V5K 3M2,"$3,166,667",4 beds,2 baths,"2,197 ",https://www.redfin.com/bc/vancouver/140-N-Slocan-St-V5K-3M2/home/155674324
8159,8159,110 N Slocan St,V5K 3M2,"$3,166,667",2 beds,2.5 baths,"3,318 ",https://www.redfin.com/bc/vancouver/110-N-Slocan-St-V5K-3M2/home/155769705
8160,8160,2780 Pandora St,V5K 1W1,"$2,680,000",6 beds,4 baths,"2,202 ",https://www.redfin.com/bc/vancouver/2780-Pandora-St-V5K-1W1/home/155674153
8161,8161,375 Skeena St,V5K 4N9,"$5,000,000",2 beds,1 bath,"1,855 ",https://www.redfin.com/bc/vancouver/375-Skeena-St-V5K-4N9/home/155590993
8162,8162,3344 Adanac St #1,V5K 2P3,"$1,388,000",3 beds,3.5 baths,"1,398 ",https://www.redfin.com/bc/vancouver/3344-Adanac-St-V5K-2P3/unit-1/home/189743153
8163,8163,3344 Adanac St #2,V5K 2P3,"$1,438,000",3 beds,3.5 baths,"1,405 ",https://www.redfin.com/bc/vancouver/3344-Adanac-St-V5K-2P3/unit-2/home/189761036
8164,8164,3482 Franklin St,V5K 1Y3,"$3,000,000",0 beds,— baths,"2,558 ",https://www.redfin.com/bc/vancouver/3482-Franklin-St-V5K-1Y3/home/155721571
8165,8165,3484 Franklin St,V5K 1Y3,"$3,000,000",0 beds,— baths,"1,560 ",https://www.redfin.com/bc/vancouver/3484-Franklin-St-V5K-1Y3/home/155622629
8166,8166,584 Nanaimo St,V5L 4S1,"$2,500,000",4 beds,1 bath,"1,440 ",https://www.redfin.com/bc/vancouver/584-Nanaimo-St-V5L-2A6/home/156784808
8167,8167,2705 Dundas St,V5K 3L9,"$1,449,000",4 beds,3.5 baths,"1,495 ",https://www.redfin.com/bc/vancouver/2705-Dundas-St-V5K-1R3/home/194121284
8168,8168,2556 E Hastings St #209,V5K 1Z3,"$672,000",1 bed,1 bath,872 ,https://www.redfin.com/bc/vancouver/2556-E-Hastings-St-V5K-1Z3/unit-209/home/155601747
8169,8169,3674 Oxford St,V5K 1P3,"$1,628,000",3 beds,3.5 baths,"1,476 ",https://www.redfin.com/bc/vancouver/3674-Oxford-St-V5K-1P3/home/155767099
8170,8170,2641 Turner St,V5K 2G1,"$1,699,000",2 beds,1 bath,761 ,https://www.redfin.com/bc/vancouver/2641-Turner-St-V5K-2G2/home/155698008
8171,8171,2592 Eton St,V5K 1J7,"$2,588,888",4 beds,3.5 baths,"2,308 ",https://www.redfin.com/bc/vancouver/2592-Eton-St-V5K-1J7/home/155614320
8172,8172,2636 E Hastings St #308,V5K 1Z6,"$589,000",2 beds,1 bath,707 ,https://www.redfin.com/bc/vancouver/2636-E-Hastings-St-V5K-0A4/unit-308/home/155589249
8173,8173,3088 E Georgia St,V5K 2K7,"$1,699,000",6 beds,2.5 baths,"1,780 ",https://www.redfin.com/bc/vancouver/3088-E-Georgia-St-V5K-2K7/home/168599505
