,address,bedroom,bathroom,square_footage,price,postalCode,latitude,longitude,property_link,discrepancies
1393,1618 Quebec St #1505,1.0,1.0,625.0,828888.0,V6A 0C5,49.2714354,-123.1018728,https://www.redfin.com/bc/vancouver/1618-Quebec-St-V6A-0C5/unit-1505/home/154991185,
1394,1618 Quebec St #1516,2.0,2.0,1078.0,1398000.0,V6A 0C5,49.2714354,49.2714354,https://www.redfin.com/bc/vancouver/1618-Quebec-St-V6A-0C5/unit-1516/home/154858992,
1395,1618 Quebec St #1516,2.0,2.0,1078.0,1398000.0,V6A 0C5,49.2714354,-123.1018728,https://www.redfin.com/bc/vancouver/1618-Quebec-St-V6A-0C5/unit-1516/home/154858992,
1396,1618 Quebec St #1915,1.0,1.0,540.0,625000.0,V6A 0C5,49.2714354,49.2714354,https://www.redfin.com/bc/vancouver/1618-Quebec-St-V6A-0C5/unit-1915/home/154859110,
1397,1618 Quebec St #1915,1.0,1.0,540.0,625000.0,V6A 0C5,49.2714354,-123.1018728,https://www.redfin.com/bc/vancouver/1618-Quebec-St-V6A-0C5/unit-1915/home/154859110,
1398,1618 Quebec St #2002,2.0,2.0,1007.0,1338000.0,V6A 0C5,49.2714354,49.2714354,https://www.redfin.com/bc/vancouver/1618-Quebec-St-V6A-0C5/unit-2002/home/154992209,
1399,1618 Quebec St #2002,2.0,2.0,1007.0,1338000.0,V6A 0C5,49.2714354,-123.1018728,https://www.redfin.com/bc/vancouver/1618-Quebec-St-V6A-0C5/unit-2002/home/154992209,
1400,1618 Quebec St #2110,2.0,2.0,1357.0,1825000.0,V6A 0C5,49.2714354,49.2714354,https://www.redfin.com/bc/vancouver/1618-Quebec-St-V6A-0C5/unit-2110/home/154992730,
1401,1618 Quebec St #2110,2.0,2.0,1357.0,1825000.0,V6A 0C5,49.2714354,-123.1018728,https://www.redfin.com/bc/vancouver/1618-Quebec-St-V6A-0C5/unit-2110/home/154992730,
1402,1618 Quebec St #2205,2.0,2.0,1536.0,2299000.0,V6A 0C5,49.2714354,49.2714354,https://www.redfin.com/bc/vancouver/1618-Quebec-St-V6A-0C5/unit-2205/home/154994265,
1403,1618 Quebec St #711,1.0,1.0,610.0,725000.0,V6A 0C5,49.2714354,49.2714354,https://www.redfin.com/bc/vancouver/1618-Quebec-St-V6A-0C5/unit-711/home/154992955,
1404,1618 Quebec St #816,1.0,1.0,670.0,734900.0,V6A 0C5,49.2714354,49.2714354,https://www.redfin.com/bc/vancouver/1618-Quebec-St-V6A-0C5/unit-816/home/154858155,
1405,1618 Quebec St #816,1.0,1.0,670.0,734900.0,V6A 0C5,49.2714354,-123.1018728,https://www.redfin.com/bc/vancouver/1618-Quebec-St-V6A-0C5/unit-816/home/154858155,
1406,1620 Mclean Dr,6.0,3.0,2181.0,1700000.0,V5L 3P3,49.2701774,49.2701774,https://www.redfin.com/bc/vancouver/1620-McLean-Dr-V5L-3P3/home/156931637,
1407,1625 E 8th Ave,3.0,2.0,1502.0,1425000.0,V5N 1T6,49.2634337,49.2634337,https://www.redfin.com/bc/vancouver/1625-E-8th-Ave-V5N-1T6/home/155499881,
1408,1625 Hornby St #1402,2.0,1.5,937.0,1129000.0,V6Z 2M2,49.2751348,49.2751348,https://www.redfin.com/bc/vancouver/1625-Hornby-St-V6Z-2M2/unit-1402/home/155820993,
1409,1625 Hornby St #1501,1.0,1.0,860.0,939000.0,V6Z 2M2,49.2751348,49.2751348,https://www.redfin.com/bc/vancouver/1625-Hornby-St-V6Z-2M2/unit-1501/home/155934157,price
1410,1625 Hornby St #1501,1.0,1.0,860.0,939000.0,V6Z 2M2,49.2751348,-123.133662,https://www.redfin.com/bc/vancouver/1625-Hornby-St-V6Z-2M2/unit-1501/home/155934157,
1411,1625 Marpole Ave,5.0,4.5,5055.0,7688000.0,V6J 2S2,49.2559729,49.2559729,https://www.redfin.com/bc/vancouver/1625-Marpole-Ave-V6J-2S2/home/155374596,
1412,1628 Nanton Ave,8.0,6.0,5235.0,4988000.0,V6J 2X4,49.2472657,49.2472657,https://www.redfin.com/bc/vancouver/1628-Nanton-Ave-V6J-4C6/home/155544087,
1413,1628 Nanton Ave,8.0,6.0,5235.0,4988000.0,V6J 2X4,49.2472657,-123.1421704,https://www.redfin.com/bc/vancouver/1628-Nanton-Ave-V6J-4C6/home/155544087,
1414,1628 W 4th Ave #312,2.0,2.0,772.0,999900.0,V6J 0G8,49.2677426,49.2677426,https://www.redfin.com/bc/vancouver/1628-W-4th-Ave-V6J-1L9/unit-312/home/168562953,
1415,1628 W 4th Ave #312,2.0,2.0,772.0,999900.0,V6J 0G8,49.2677426,-123.1415261,https://www.redfin.com/bc/vancouver/1628-W-4th-Ave-V6J-1L9/unit-312/home/168562953,
1416,1628 W 4th Ave #403,2.0,2.0,973.0,1298900.0,V6J 0G6,49.2677426,49.2677426,https://www.redfin.com/bc/vancouver/1628-W-4th-Ave-V6J-1L9/unit-403/home/168563010,
1417,1628 W 4th Ave #403,2.0,2.0,973.0,1298900.0,V6J 0G6,49.2677426,-123.1415261,https://www.redfin.com/bc/vancouver/1628-W-4th-Ave-V6J-1L9/unit-403/home/168563010,
1418,1629 E 59th Ave,9.0,8.5,4280.0,2998000.0,V5P 2G8,49.2165157,49.2165157,https://www.redfin.com/bc/vancouver/1629-E-59th-Ave-V5P-2G8/home/155516191,
1419,163 W 26th Ave,4.0,3.5,3520.0,3500000.0,V5Y 2J6,49.2480767,49.2480767,https://www.redfin.com/bc/vancouver/163-W-26th-Ave-V5Y-2J6/home/155515184,
1420,163 W King Edward Ave,1.0,1.0,625.0,849900.0,V5Y 2H8,49.2492172,49.2492172,https://www.redfin.com/bc/vancouver/163-King-Edward-Ave-W-V5Y-2H8/home/155592742,
1421,163 W King Edward Ave,1.0,1.0,625.0,849900.0,V5Y 2H8,49.2492172,-123.1091789,https://www.redfin.com/bc/vancouver/163-King-Edward-Ave-W-V5Y-2H8/home/155592742,
1422,1631 E 22nd Ave #1,5.0,3.0,2596.0,2599000.0,V5N 2P3,49.2505817,49.2505817,https://www.redfin.com/bc/vancouver/1631-E-22nd-Ave-V5N-2P1/unit-1/home/194935551,
1423,1631 E 22nd Ave #1,5.0,3.0,2596.0,2599000.0,V5N 2P3,49.2505817,-123.0712504,https://www.redfin.com/bc/vancouver/1631-E-22nd-Ave-V5N-2P1/unit-1/home/194935551,
1424,1632 E Pender St,4.0,2.0,2255.0,1999000.0,V5L 1W3,49.2800687,49.2800687,https://www.redfin.com/bc/vancouver/1632-E-Pender-St-V5L-1W3/home/156944169,
1425,1633 Ontario St #406,1.0,1.0,646.0,820000.0,V5Y 0C2,49.2711696,49.2711696,https://www.redfin.com/bc/vancouver/1633-Ontario-St-V5Y-0C2/unit-406/home/155557024,
1426,1633 Ontario St #406,1.0,1.0,646.0,820000.0,V5Y 0C2,49.2711696,-123.104908,https://www.redfin.com/bc/vancouver/1633-Ontario-St-V5Y-0C2/unit-406/home/155557024,
1427,1633 SE Marine Dr,7.0,6.0,2390.0,3188800.0,V5P 2R5,49.2113074,49.2113074,https://www.redfin.com/bc/vancouver/1633-SE-Marine-Dr-V5P-2R5/home/155475014,
1428,1635 W 3rd Ave #209,0.0,1.0,463.0,499900.0,V6J 0B6,49.2689664,49.2689664,https://www.redfin.com/bc/vancouver/1635-W-3rd-Ave-V6J-0B6/unit-209/home/155254526,
1429,1637 Angus Dr,12.0,11.0,12195.0,12988000.0,V6J 4H2,49.2545881,49.2545881,https://www.redfin.com/bc/vancouver/1637-Angus-Dr-V6J-4H2/home/155392657,
1430,1637 Angus Dr,12.0,11.0,12195.0,12988000.0,V6J 4H2,49.2545881,-123.1416955,https://www.redfin.com/bc/vancouver/1637-Angus-Dr-V6J-4H2/home/155392657,
1431,1638 Marpole Ave,5.0,6.5,7479.0,12990000.0,V6J 2S1,49.2553784,49.2553784,https://www.redfin.com/bc/vancouver/1638-Marpole-Ave-V6J-2S1/home/155370196,
1432,1638 Marpole Ave,5.0,6.5,7479.0,12990000.0,V6J 2S1,49.2553784,-123.1417912,https://www.redfin.com/bc/vancouver/1638-Marpole-Ave-V6J-2S1/home/155370196,
1433,1640 W 11th Ave #201,2.0,1.0,858.0,739000.0,V6J 2B9,49.261561,49.261561,https://www.redfin.com/bc/vancouver/1640-W-11th-Ave-V6J-2B9/unit-201/home/155355623,
1434,1641 Dunbar St,6.0,4.0,3699.0,3998000.0,V6R 3L7,49.2715142,49.2715142,https://www.redfin.com/bc/vancouver/1641-Dunbar-St-V6R-3L7/home/155230102,
1435,1642 E Pender St,6.0,3.0,2265.0,1999000.0,V5L 1W3,49.280082,49.280082,https://www.redfin.com/bc/vancouver/1642-E-Pender-St-V5L-1W3/home/156927583,
1436,1649 Comox St #304,1.0,1.0,625.0,599900.0,V6G 1P4,49.2874699,49.2874699,https://www.redfin.com/bc/vancouver/1649-Comox-St-V6G-1P4/unit-304/home/155299450,
1437,1649 Comox St #304,1.0,1.0,625.0,599900.0,V6G 1P4,49.2874699,-123.1372353,https://www.redfin.com/bc/vancouver/1649-Comox-St-V6G-1P4/unit-304/home/155299450,
1438,1649 Grant St,4.0,1.0,1461.0,1899999.0,V5L 2Y4,49.27165,49.27165,https://www.redfin.com/bc/vancouver/1649-Grant-St-V5L-2Y4/home/156808874,
1439,1649 Grant St,4.0,1.0,1461.0,1899999.0,V5L 2Y4,49.27165,-123.0702832,https://www.redfin.com/bc/vancouver/1649-Grant-St-V5L-2Y4/home/156808874,
1440,1649 Laurier Ave,7.0,4.5,6448.0,5998000.0,V6J 2V5,49.2511475,49.2511475,https://www.redfin.com/bc/vancouver/1649-Laurier-Ave-V6J-2V5/home/155369606,
1441,1649 Laurier Ave,7.0,4.5,6448.0,5998000.0,V6J 2V5,49.2511475,-123.1426378,https://www.redfin.com/bc/vancouver/1649-Laurier-Ave-V6J-2V5/home/155369606,
1442,1649 W 69th Ave,10.0,5.0,3478.0,3288000.0,V6P 2W7,49.2097407,49.2097407,https://www.redfin.com/bc/vancouver/1649-W-69th-Ave-V6P-2W7/home/155676884,
1443,1650 Bayshore Dr #1004,2.0,2.0,1493.0,1998000.0,V6G 3K2,49.2918434,49.2918434,https://www.redfin.com/bc/vancouver/1650-Bayshore-Dr-V6G-3H3/unit-1004/home/155566794,
1444,1650 Bayshore Dr #1004,2.0,2.0,1493.0,1998000.0,V6G 3K2,49.2918434,-123.1306154,https://www.redfin.com/bc/vancouver/1650-Bayshore-Dr-V6G-3H3/unit-1004/home/155566794,
1445,1651 E 37th Ave,4.0,2.0,2033.0,1749900.0,V5P 1E4,49.2369985,49.2369985,https://www.redfin.com/bc/vancouver/1651-E-37th-Ave-V5P-1E4/home/155561731,
1446,1654 E Pender St,0.0,3.0,2689.0,2100000.0,V5L 1W3,49.280059,49.280059,https://www.redfin.com/bc/vancouver/1654-E-Pender-St-V5L-1W3/home/156933047,
1447,1655 W 41st Ave,5.0,5.5,6199.0,7980000.0,V6M 1X9,49.2347585,49.2347585,https://www.redfin.com/bc/vancouver/1655-W-41st-Ave-V6M-1X9/home/156248209,
1448,1657 E 59th Ave,5.0,2.0,1997.0,1888000.0,V5P 2G8,49.2165011,49.2165011,https://www.redfin.com/bc/vancouver/1657-E-59th-Ave-V5P-2G8/home/155629176,
1449,1657 W 58th Ave,6.0,5.0,3868.0,5280000.0,V6P 1W8,49.2187424,49.2187424,https://www.redfin.com/bc/vancouver/1657-W-58th-Ave-V6P-1W8/home/155494618,
1450,1657 W 58th Ave,6.0,5.0,3868.0,5280000.0,V6P 1W8,49.2187424,-123.1448236,https://www.redfin.com/bc/vancouver/1657-W-58th-Ave-V6P-1W8/home/155494618,
1451,1659 W 63rd Ave,3.0,2.5,2359.0,2599000.0,V6P 2H7,49.214265,49.214265,https://www.redfin.com/bc/vancouver/1659-W-63rd-Ave-V6P-2H7/home/155694505,
1452,1661 E 2nd Ave #201,0.0,1.0,448.0,550000.0,V5N 1E1,49.2689444,49.2689444,https://www.redfin.com/bc/vancouver/1661-E-2nd-Ave-V5N-1E1/unit-201/home/155580146,
1453,1661 E 2nd Ave #201,0.0,1.0,448.0,550000.0,V5N 1E1,49.2689444,-123.0704606,https://www.redfin.com/bc/vancouver/1661-E-2nd-Ave-V5N-1E1/unit-201/home/155580146,
1454,1661 Ontario St #706,1.0,1.0,828.0,984888.0,V5Y 0C3,49.2705883,49.2705883,https://www.redfin.com/bc/vancouver/1661-Ontario-St-V5Y-0C3/unit-706/home/155486806,
1455,1661 Ontario St #809,3.0,2.0,1243.0,1649000.0,V5Y 0C3,49.2705883,49.2705883,https://www.redfin.com/bc/vancouver/1661-Ontario-St-V5Y-0C3/unit-809/home/155558876,
1456,1661 Ontario St #809,3.0,2.0,1243.0,1649000.0,V5Y 0C3,49.2705883,-123.1047753,https://www.redfin.com/bc/vancouver/1661-Ontario-St-V5Y-0C3/unit-809/home/155558876,
1457,1661 Quebec St #1008,2.0,2.0,829.0,1048000.0,V6A 0H2,49.2710353,49.2710353,https://www.redfin.com/bc/vancouver/1661-Quebec-St-V6A-0H2/unit-1008/home/168587504,
1458,1661 Quebec St #516,1.0,1.0,640.0,745000.0,V6A 0H2,49.2710353,49.2710353,https://www.redfin.com/bc/vancouver/1661-Quebec-St-V6A-0H2/unit-516/home/168587448,
1459,1667 W 40th Ave,4.0,4.5,4596.0,7660000.0,V6M 1W1,49.2359879,49.2359879,https://www.redfin.com/bc/vancouver/1667-W-40th-Ave-V6M-1W1/home/156131281,
1460,1670 W 49th Ave,5.0,3.5,2941.0,5990000.0,V6M 2S1,49.2267769,49.2267769,https://www.redfin.com/bc/vancouver/1670-W-49th-Ave-V6M-2S1/home/156119965,
1461,1672 Pullman Porter St,3.0,3.0,1569.0,1999000.0,V6A 0H4,49.2712462,49.2712462,https://www.redfin.com/bc/vancouver/1672-Pullman-Porter-St-V6A-0H3/home/168590043,
1462,1672 Pullman Porter St,3.0,3.0,1569.0,1999000.0,V6A 0H4,49.2712462,-123.1035141,https://www.redfin.com/bc/vancouver/1672-Pullman-Porter-St-V6A-0H3/home/168590043,
1463,1678 Pullman Porter St #407,2.0,2.0,820.0,998000.0,V6A 0H4,49.2710652,49.2710652,https://www.redfin.com/bc/vancouver/1678-Pullman-Porter-St-V6A-0H4/unit-407/home/168590073,
1464,1678 Pullman Porter St #506,2.0,2.0,1203.0,2048000.0,V6A 0H4,49.2710652,49.2710652,https://www.redfin.com/bc/vancouver/1678-Pullman-Porter-St-V6A-0H4/unit-506/home/168590086,
1465,1678 Pullman Porter St #506,2.0,2.0,1203.0,2048000.0,V6A 0H4,49.2710652,-123.1036678,https://www.redfin.com/bc/vancouver/1678-Pullman-Porter-St-V6A-0H4/unit-506/home/168590086,
1466,1678 Pullman Porter St #902,2.0,1.0,811.0,1099790.0,V6A 0H4,49.2710652,49.2710652,https://www.redfin.com/bc/vancouver/1678-Pullman-Porter-St-V6A-0H4/unit-902/home/168590129,
1467,1678 Pullman Porter St #903,2.0,2.0,1384.0,2199900.0,V6A 0H4,49.2710652,49.2710652,https://www.redfin.com/bc/vancouver/1678-Pullman-Porter-St-V6A-0H4/unit-903/home/168590131,
1468,1678 Somerset Cres,4.0,4.0,5380.0,11500000.0,V6M 1S4,49.2366,49.2366,https://www.redfin.com/bc/vancouver/1678-Somerset-Cres-V6M-1S4/home/156140155,
1469,168 E 35th Ave #208,3.0,2.0,1216.0,1399900.0,V5W 1A6,49.2388773,49.2388773,https://www.redfin.com/bc/vancouver/168-E-35th-Ave-V5W-1A6/unit-208/home/168595724,
1470,168 E 35th Ave #208,3.0,2.0,1216.0,1399900.0,V5W 1A6,49.2388773,-123.1026114,https://www.redfin.com/bc/vancouver/168-E-35th-Ave-V5W-1A6/unit-208/home/168595724,
1471,168 Powell St #302,1.0,1.0,557.0,468000.0,V6A 0B2,49.2829941,49.2829941,https://www.redfin.com/bc/vancouver/168-Powell-St-V6A-0B2/unit-302/home/154863397,
1472,168 Powell St #308,1.0,1.0,632.0,475900.0,V6A 0B2,49.2829941,49.2829941,https://www.redfin.com/bc/vancouver/168-Powell-St-V6A-0B2/unit-308/home/155003932,
1473,168 Powell St #501,2.0,1.0,990.0,675000.0,V6A 0B2,49.2829941,49.2829941,https://www.redfin.com/bc/vancouver/168-Powell-St-V6A-0B2/unit-501/home/155003870,
1474,168 Powell St #509,1.0,1.0,632.0,479900.0,V6A 0B2,49.2829941,49.2829941,https://www.redfin.com/bc/vancouver/168-Powell-St-V6A-0B2/unit-509/home/154863431,
1475,168 Powell St #816,1.0,1.0,565.0,420000.0,V6A 0B2,49.2829941,49.2829941,https://www.redfin.com/bc/vancouver/168-Powell-St-V6A-0B2/unit-816/home/155003662,
1476,168 Powell St #902,1.0,1.0,563.0,419000.0,V6A 0B2,49.2829941,49.2829941,https://www.redfin.com/bc/vancouver/168-Powell-St-V6A-0B2/unit-902/home/155004107,
1477,1680 Bayshore Dr #1803,2.0,2.5,1548.0,2152500.0,V6G 3H6,49.2916565,49.2916565,https://www.redfin.com/bc/vancouver/1680-Bayshore-Dr-V6G-3H6/unit-1803/home/155564187,
1478,1680 Bayshore Dr #2001,2.0,2.0,1423.0,1785000.0,V6G 3H6,49.2916565,49.2916565,https://www.redfin.com/bc/vancouver/1680-Bayshore-Dr-V6G-3H6/unit-2001/home/155564473,
1479,1680 Bayshore Dr #305,2.0,2.0,1270.0,1699000.0,V6G 3H6,49.2916565,49.2916565,https://www.redfin.com/bc/vancouver/1680-Bayshore-Dr-V6G-3H6/unit-305/home/155564359,price
1480,1680 Bayshore Dr #804,2.0,2.0,1209.0,1890000.0,V6G 3H6,49.2916565,49.2916565,https://www.redfin.com/bc/vancouver/1680-Bayshore-Dr-V6G-3H6/unit-804/home/155315257,
1481,1683 W 8th Ave,3.0,2.0,1283.0,1629900.0,V6J 1T8,49.2647298,49.2647298,https://www.redfin.com/bc/vancouver/1683-W-8th-Ave-V6J-1T8/home/155392328,
1482,1688 Mclean Dr,3.0,3.5,1476.0,1399000.0,V5L 3P3,49.2698371,49.2698371,https://www.redfin.com/bc/vancouver/1688-McLean-Dr-V5N-1A4/home/156841252,
1483,1688 Mclean Dr,3.0,3.5,1476.0,1399000.0,V5L 3P3,49.2698371,-123.0752425,https://www.redfin.com/bc/vancouver/1688-McLean-Dr-V5N-1A4/home/156841252,
1484,1688 Pullman Porter St #1103,1.0,1.0,680.0,918000.0,V6A 0H4,49.2706831,49.2706831,https://www.redfin.com/bc/vancouver/1688-Pullman-Porter-St-V6A-0H3/unit-1103/home/160565283,
1485,1688 Pullman Porter St #1106,2.0,2.0,1201.0,1999800.0,V6A 0H3,49.2706831,49.2706831,https://www.redfin.com/bc/vancouver/1688-Pullman-Porter-St-V6A-0H3/unit-1106/home/168589976,
1486,1688 W 61st Ave,6.0,5.0,3948.0,4150000.0,V6P 2C3,49.2157606,49.2157606,https://www.redfin.com/bc/vancouver/1688-W-61st-Ave-V6P-2C3/home/155495481,
1487,1688 W 61st Ave,6.0,5.0,3948.0,4150000.0,V6P 2C3,49.2157606,-123.145821,https://www.redfin.com/bc/vancouver/1688-W-61st-Ave-V6P-2C3/home/155495481,
1488,1689 E 13th Ave Ph 5,1.0,1.0,847.0,898000.0,V5N 0A5,49.2588172,49.2588172,https://www.redfin.com/bc/vancouver/1689-E-13th-Ave-V5N-0A5/unit-5/home/168593681,
1489,170 W 40th Ave,3.0,2.0,2730.0,3200000.0,V5Y 2R2,49.2344941,49.2344941,https://www.redfin.com/bc/vancouver/170-W-40th-Ave-V5Y-2R2/home/155499058,
1490,1706 W 68th Ave #1,6.0,6.0,2920.0,3299000.0,V6P 2V8,49.2103674,49.2103674,https://www.redfin.com/bc/vancouver/1706-W-68th-Ave-V6P-2V8/unit-1/home/192600423,
1491,1706 W 68th Ave #2,7.0,6.0,2892.0,3299000.0,V6P 2V8,49.2103674,49.2103674,https://www.redfin.com/bc/vancouver/1706-W-68th-Ave-V6P-2V8/unit-2/home/192600433,
1492,1708 Columbia St #1101,1.0,1.0,513.0,699900.0,V5Y 0H7,49.2700942,49.2700942,https://www.redfin.com/bc/vancouver/1708-Columbia-St-V5Y-0H7/unit-1101/home/155550910,
1493,1708 Columbia St #401,1.0,1.0,548.0,659000.0,V5Y 0H7,49.2700942,49.2700942,https://www.redfin.com/bc/vancouver/1708-Columbia-St-V5Y-0H7/unit-401/home/155461021,
1494,1708 Columbia St #401,1.0,1.0,548.0,659000.0,V5Y 0H7,49.2700942,-123.1092216,https://www.redfin.com/bc/vancouver/1708-Columbia-St-V5Y-0H7/unit-401/home/155461021,
1495,1708 Columbia St #611,1.0,1.0,528.0,700000.0,V5Y 0H7,49.2700942,49.2700942,https://www.redfin.com/bc/vancouver/1708-Columbia-St-V5Y-0H7/unit-611/home/155461067,
1496,1708 Columbia St #807,1.0,1.0,567.0,739900.0,V5Y 0H7,49.2700942,49.2700942,https://www.redfin.com/bc/vancouver/1708-Columbia-St-V5Y-0H7/unit-807/home/155460894,
1497,1708 Columbia St #807,1.0,1.0,567.0,739900.0,V5Y 0H7,49.2700942,-123.1092216,https://www.redfin.com/bc/vancouver/1708-Columbia-St-V5Y-0H7/unit-807/home/155460894,
1498,1708 Ontario St #1207,3.0,2.0,1109.0,1629900.0,V5T 0J7,49.2700055,49.2700055,https://www.redfin.com/bc/vancouver/1708-Ontario-St-V5T-1A1/unit-1207/home/170157279,
1499,1708 Ontario St #1207,3.0,2.0,1109.0,1629900.0,V5T 0J7,49.2700055,-123.1043067,https://www.redfin.com/bc/vancouver/1708-Ontario-St-V5T-1A1/unit-1207/home/170157279,
1500,1708 Ontario St #1601,1.0,1.0,610.0,888000.0,V5T 0J7,49.2700055,49.2700055,https://www.redfin.com/bc/vancouver/1708-Ontario-St-V5T-1A1/unit-1601/home/175051312,
1501,1708 Ontario St #1701,2.0,2.0,1148.0,1698000.0,V5T 0J7,49.2700055,49.2700055,https://www.redfin.com/bc/vancouver/1708-Ontario-St-V5T-1A1/unit-1701/home/169589648,
1502,1708 Ontario St #1703,4.0,3.0,1590.0,3100000.0,V5T 0J7,49.2700055,49.2700055,https://www.redfin.com/bc/vancouver/1708-Ontario-St-V5T-1A1/unit-1703/home/181544357,
1503,1708 Ontario St #602,2.0,2.0,900.0,1099800.0,V5T 0J7,49.2700055,49.2700055,https://www.redfin.com/bc/vancouver/1708-Ontario-St-V5T-1A1/unit-602/home/181544383,
1504,1708 Ontario St #805,1.0,1.0,619.0,780000.0,V5T 0J7,49.2700055,49.2700055,https://www.redfin.com/bc/vancouver/1708-Ontario-St-V5T-1A1/unit-805/home/181544312,
1505,1708 Ontario St #805,1.0,1.0,619.0,780000.0,V5T 0J7,49.2700055,-123.1043067,https://www.redfin.com/bc/vancouver/1708-Ontario-St-V5T-1A1/unit-805/home/181544312,
1506,1710 Bayshore Dr #1002,2.0,2.0,1144.0,1600000.0,V6G 3G4,49.2921551,49.2921551,https://www.redfin.com/bc/vancouver/1710-Bayshore-Dr-V6G-3K7/unit-1002/home/155300998,
1507,1710 Bayshore Dr #501,2.0,2.0,1174.0,1399900.0,V6G 3G4,49.2921551,49.2921551,https://www.redfin.com/bc/vancouver/1710-Bayshore-Dr-V6G-3K7/unit-501/home/155379648,
1508,1710 Island Ave,5.0,2.5,2464.0,1680000.0,V5P 2S6,49.2097973,49.2097973,https://www.redfin.com/bc/vancouver/1710-Island-Ave-V5P-2S6/home/155632266,
1509,1717 Bayshore Dr #101,2.0,2.5,1634.0,2398000.0,V6G 3H3,49.2927161,49.2927161,https://www.redfin.com/bc/vancouver/1717-Bayshore-Dr-V6G-3H3/unit-101/home/155265199,
1510,1717 Bayshore Dr #101,2.0,2.5,1634.0,2398000.0,V6G 3H3,49.2927161,-123.1317675,https://www.redfin.com/bc/vancouver/1717-Bayshore-Dr-V6G-3H3/unit-101/home/155265199,
1511,1717 Bayshore Dr Ph 13,2.0,2.5,2838.0,4100000.0,V6G 3H3,49.2927161,49.2927161,https://www.redfin.com/bc/vancouver/1717-Bayshore-Dr-V6G-3H3/unit-13/home/155525380,
1512,1717 Bayshore Dr Ph 13,2.0,2.5,2838.0,4100000.0,V6G 3H3,49.2927161,-123.1317675,https://www.redfin.com/bc/vancouver/1717-Bayshore-Dr-V6G-3H3/unit-13/home/155525380,
1513,1717 W 13th Ave #207,1.0,1.0,656.0,680000.0,V6J 2H2,49.260211,49.260211,https://www.redfin.com/bc/vancouver/1717-W-13th-Ave-V6J-2H2/unit-207/home/155271876,
1514,1718 Venables St #203,1.0,1.0,797.0,799000.0,V5L 2H4,49.2765293,49.2765293,https://www.redfin.com/bc/vancouver/1718-Venables-St-V5L-2H4/unit-203/home/156744303,
1515,1718 Venables St #203,1.0,1.0,797.0,799000.0,V5L 2H4,49.2765293,-123.0690697,https://www.redfin.com/bc/vancouver/1718-Venables-St-V5L-2H4/unit-203/home/156744303,
1516,1718 Venables St #307,1.0,1.0,523.0,599000.0,V5L 2H4,49.2765293,49.2765293,https://www.redfin.com/bc/vancouver/1718-Venables-St-V5L-2H4/unit-307/home/156907184,
1517,1718 Venables St #307,1.0,1.0,523.0,599000.0,V5L 2H4,49.2765293,-123.0690697,https://www.redfin.com/bc/vancouver/1718-Venables-St-V5L-2H4/unit-307/home/156907184,
1518,1718 W 61st Ave,6.0,6.5,4343.0,5998000.0,V6P 2C3,49.2157708,49.2157708,https://www.redfin.com/bc/vancouver/1718-W-61st-Ave-V6P-2C3/home/155664504,
1519,172 Ontario Pl,8.0,7.0,3502.0,2588888.0,V5W 1S2,49.23235,49.23235,https://www.redfin.com/bc/vancouver/172-Ontario-Pl-V5W-1S2/home/155436184,price
1520,1720 Barclay St #207,1.0,1.0,602.0,365000.0,V6G 1K4,49.2892181,49.2892181,https://www.redfin.com/bc/vancouver/1720-Barclay-St-V6G-1K4/unit-207/home/155385548,
1521,1720 Barclay St #207,1.0,1.0,602.0,365000.0,V6G 1K4,49.2892181,-123.1367594,https://www.redfin.com/bc/vancouver/1720-Barclay-St-V6G-1K4/unit-207/home/155385548,
1522,1720 Barclay St #503,1.0,1.0,615.0,395000.0,V6G 1K4,49.2892181,49.2892181,https://www.redfin.com/bc/vancouver/1720-Barclay-St-V6G-1K4/unit-503/home/155385988,
1523,1720 Barclay St #704,1.0,1.0,550.0,355000.0,V6G 1K4,49.2892181,49.2892181,https://www.redfin.com/bc/vancouver/1720-Barclay-St-V6G-1K4/unit-704/home/155385965,
1524,1720 W 12th Ave #204,3.0,1.5,1177.0,1069000.0,V6J 2E6,49.260595,49.260595,https://www.redfin.com/bc/vancouver/1720-W-12th-Ave-V6J-2E6/unit-204/home/155434925,
1525,1722 E 41st Ave,7.0,4.5,1932.0,1549000.0,V5P 1K6,49.2324209,49.2324209,https://www.redfin.com/bc/vancouver/1722-E-41st-Ave-V5P-1K6/home/155470800,
1526,1722 E 6th Ave #1,3.0,3.5,1505.0,1699999.0,V5N 1P5,49.2648735,49.2648735,https://www.redfin.com/bc/vancouver/1722-E-6th-Ave-V5N-1P5/unit-1/home/193340570,
1527,1722 E 6th Ave #1,3.0,3.5,1505.0,1699999.0,V5N 1P5,49.2648735,-123.0687451,https://www.redfin.com/bc/vancouver/1722-E-6th-Ave-V5N-1P5/unit-1/home/193340570,
1528,1723 Alberni St #1701,1.0,1.0,586.0,775000.0,V6G 3G9,49.2915864,49.2915864,https://www.redfin.com/bc/vancouver/1723-Alberni-St-V6G-3G9/unit-1701/home/155380997,
1529,1723 Alberni St #2406,1.0,1.0,668.0,948000.0,V6G 3G9,49.2915864,49.2915864,https://www.redfin.com/bc/vancouver/1723-Alberni-St-V6G-3G9/unit-2406/home/155448699,
1530,1726 Penticton St,7.0,3.0,2888.0,2499999.0,V5M 3B8,49.269182,49.269182,https://www.redfin.com/bc/vancouver/1726-Penticton-St-V5M-3B8/home/155440842,
